Date,DHI,DNI,GHI,Horizontal UVI<400nm,Solar Zenith,Cloud Type,Relative Humidity,Temperature,Precipitable Water,SOLAR
2019-08-08 19:00:00,0,0,0,0.0,97.67,0,17.66,28.1,1.7,446
2019-08-08 20:00:00,0,0,0,0.0,108.2,0,20.75,26.3,1.7,0
2019-08-08 21:00:00,0,0,0,0.0,117.33,0,23.52,24.8,1.7,0
2019-08-08 22:00:00,0,0,0,0.0,124.32,0,25.38,23.7,1.7,0
2019-08-08 23:00:00,0,0,0,0.0,128.27,0,26.94,22.7,1.7,0
2019-08-09 00:00:00,0,0,0,0.0,128.46,0,28.39,21.8,1.7,0
2019-08-09 01:00:00,0,0,0,0.0,124.84,0,30.55,20.9,1.6,0
2019-08-09 02:00:00,0,0,0,0.0,118.1,0,32.84,20.3,1.6,0
2019-08-09 03:00:00,0,0,0,0.0,109.14,0,34.57,20.0,1.5,0
2019-08-09 04:00:00,0,0,0,0.0,98.71,0,35.79,19.9,1.5,0
2019-08-09 05:00:00,21,184,30,0.0,87.14,0,34.14,21.1,1.4,0
2019-08-09 06:00:00,59,593,208,10.1354,75.41,0,29.64,23.5,1.3,510
2019-08-09 07:00:00,79,762,422,22.7909,63.25,0,25.44,26.0,1.4,4059
2019-08-09 08:00:00,93,852,629,36.1943,51.05,0,21.42,28.5,1.4,8030
2019-08-09 09:00:00,104,900,802,47.8117,39.18,0,17.53,31.2,1.4,9849
2019-08-09 10:00:00,113,925,927,56.3397,28.41,0,14.17,33.5,1.4,10679
2019-08-09 11:00:00,116,938,993,60.8799,20.8,0,12.15,35.2,1.4,11016
2019-08-09 12:00:00,117,938,996,61.0847,20.43,0,11.02,36.4,1.4,11069
2019-08-09 13:00:00,115,924,934,56.8274,27.6,0,10.43,36.9,1.4,11082
2019-08-09 14:00:00,110,891,810,48.3903,38.23,0,10.37,36.7,1.5,10775
2019-08-09 15:00:00,101,840,640,36.9662,50.05,0,10.39,36.5,1.5,10390
2019-08-09 16:00:00,86,749,435,23.6504,62.25,0,11.6,34.5,1.6,9737
2019-08-09 17:00:00,64,581,220,10.8116,74.44,0,13.79,31.7,1.6,8134
2019-08-09 18:00:00,25,202,38,0.0,86.26,0,17.59,28.3,1.6,4191
2019-08-09 19:00:00,0,0,0,0.0,97.88,0,21.3,26.2,1.7,506
2019-08-09 20:00:00,0,0,0,0.0,108.43,0,26.14,24.8,1.8,0
2019-08-09 21:00:00,0,0,0,0.0,117.59,0,33.87,23.3,1.9,0
2019-08-09 22:00:00,0,0,0,0.0,124.6,0,42.03,22.2,2.0,0
2019-08-09 23:00:00,0,0,0,0.0,128.57,0,48.79,21.5,2.1,0
2019-08-10 00:00:00,0,0,0,0.0,128.74,0,54.17,20.9,2.2,0
2019-08-10 01:00:00,0,0,0,0.0,125.1,0,58.71,20.4,2.2,0
2019-08-10 02:00:00,0,0,0,0.0,118.32,0,62.97,19.9,2.2,0
2019-08-10 03:00:00,0,0,0,0.0,109.33,0,66.77,19.4,2.1,0
2019-08-10 04:00:00,0,0,0,0.0,98.88,0,68.03,19.4,2.1,0
2019-08-10 05:00:00,19,154,26,0.0,87.27,0,62.13,21.0,2.1,0
2019-08-10 06:00:00,60,562,200,9.7349,75.54,0,50.57,23.9,2.1,497
2019-08-10 07:00:00,81,741,413,22.285,63.38,0,40.01,26.7,2.0,4154
2019-08-10 08:00:00,94,834,617,35.486,51.18,0,33.06,29.1,2.0,8223
2019-08-10 09:00:00,108,878,787,46.9015,39.33,0,28.51,31.1,2.0,9867
2019-08-10 10:00:00,120,897,908,55.1704,28.6,0,25.0,32.9,2.0,10582
2019-08-10 11:00:00,124,911,974,59.7005,21.06,0,22.51,34.2,2.0,10989
2019-08-10 12:00:00,123,914,978,59.9648,20.72,0,20.69,35.2,2.0,10948
2019-08-10 13:00:00,118,904,917,55.7745,27.85,0,19.57,35.6,2.0,10976
2019-08-10 14:00:00,111,876,797,47.5919,38.44,0,19.13,35.4,2.0,10868
2019-08-10 15:00:00,100,825,628,36.2477,50.24,0,18.85,35.2,2.0,10481
2019-08-10 16:00:00,87,738,428,23.2409,62.44,0,20.61,33.3,1.9,9800
2019-08-10 17:00:00,64,571,215,10.5479,74.63,0,23.39,31.0,1.9,8004
2019-08-10 18:00:00,23,189,35,0.0,86.45,0,28.0,28.1,1.9,4031
2019-08-10 19:00:00,0,0,0,0.0,98.1,0,32.33,26.1,1.9,549
2019-08-10 20:00:00,0,0,0,0.0,108.67,0,36.04,24.9,1.9,106
2019-08-10 21:00:00,0,0,0,0.0,117.85,0,40.65,23.7,2.0,41
2019-08-10 22:00:00,0,0,0,0.0,124.89,0,45.11,22.7,2.0,0
2019-08-10 23:00:00,0,0,0,0.0,128.86,0,48.74,21.9,1.9,0
2019-08-11 00:00:00,0,0,0,0.0,129.03,0,51.95,21.0,1.9,0
2019-08-11 01:00:00,0,0,0,0.0,125.36,0,54.32,20.1,1.9,0
2019-08-11 02:00:00,0,0,0,0.0,118.55,0,55.96,19.3,1.9,0
2019-08-11 03:00:00,0,0,0,0.0,109.52,0,56.83,18.7,1.9,0
2019-08-11 04:00:00,0,0,0,0.0,99.04,0,56.02,18.6,1.9,0
2019-08-11 05:00:00,19,114,24,0.0,87.4,0,49.85,20.2,1.9,0
2019-08-11 06:00:00,66,516,194,9.4327,75.67,0,41.95,22.8,1.9,538
2019-08-11 07:00:00,93,702,406,21.8891,63.5,0,36.63,25.5,1.9,4452
2019-08-11 08:00:00,109,801,610,35.0657,51.31,0,33.78,27.9,1.9,8544
2019-08-11 09:00:00,111,874,786,46.8259,39.48,0,30.86,29.9,1.9,10192
2019-08-11 10:00:00,105,925,916,55.6417,28.79,0,28.2,31.7,1.9,10839
2019-08-11 11:00:00,106,939,981,60.1142,21.33,0,25.98,33.1,1.9,11064
2019-08-11 12:00:00,110,937,985,60.3776,21.01,0,23.91,34.1,1.8,11070
2019-08-11 13:00:00,112,918,922,56.0596,28.1,0,22.01,34.6,1.8,11005
